normal_miller_index,x_coordinate(mm),y_coordinate(mm),molecule,h,k,l,surface_chirality,halftime(s),stereographic_projection_x,stereographic_projection_y,GCN Density 4.75,GCN Density 4.833,GCN Density 4.917,GCN Density 5.0,GCN Density 5.083,GCN Density 5.167,GCN Density 5.417,GCN Density 5.5,GCN Density 5.583,GCN Density 5.667,GCN Density 5.75,GCN Density 5.833,GCN Density 5.917,GCN Density 6.0,GCN Density 6.167,GCN Density 6.25,GCN Density 6.333,GCN Density 6.417,GCN Density 6.5,GCN Density 6.583,GCN Density 6.667,GCN Density 6.75,GCN Density 6.833,GCN Density 6.917,GCN Density 7.0,GCN Density 7.083,GCN Density 7.167,GCN Density 7.25,GCN Density 7.333,GCN Density 7.417,GCN Density 7.5,GCN Density 7.583,GCN Density 7.667,GCN Density 7.75,GCN Density 7.833,GCN Density 7.917,GCN Density 8.0,GCN Density 8.083,GCN Density 8.167,GCN Density 8.25,GCN Density 8.333,GCN Density 8.417,GCN Density 8.5,GCN Density 8.583,GCN Density 8.667,GCN Density 8.75,GCN Density 8.833,GCN Density 8.917,GCN Density 9.0,GCN Density 9.083,GCN Density 9.167,GCN Density 9.25,GCN Density 9.333,GCN Density 9.417,GCN Density 9.5,GCN Density 9.583,GCN Density 9.667,GCN Density 9.75
100,-1.38582,0.57403,L-TA,0.995663735,-0.056035483,0.074254636,S,1438.9,-0.0560963281340529,0.0743352640777747,0.0,0.0,0.01629314410869628,0.0,0.0,0.0,0.0,0.10459966464300689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629314410869628,0.0,0.0,0.0,0.10459966464300689,0.500135620884491,0.0,0.12089280875170318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629314410869628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10459966464300689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629314410869628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-1.06066,1.06066,L-TA,0.995823341,-0.030747101,0.085967957,S,1466.2,-0.0307792564111228,0.086057862549168,0.0,0.0,0.04937932152458969,0.0,0.0,0.0,0.0,0.05739005156608592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04937932152458969,0.0,0.0,0.0,0.05739005156608592,0.5235431861127078,0.0,0.1067693730906756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04937932152458969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05739005156608592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04937932152458969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-0.57403,1.38582,L-TA,0.996194121,-0.002903272,0.087113971,S,1537.9,-0.0029060383242214,0.0871969757918355,0.0,0.0,0.07528848902312335,0.0,0.0,0.0,0.0,0.005418006120775154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07528848902312335,0.0,0.0,0.0,0.005418006120775154,0.6018855304012827,0.0,0.08070649514389851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07528848902312335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005418006120775154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07528848902312335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-9.18e-17,1.5,L-TA,0.996719681,0.023257461,0.077517535,R,1569.1,0.0232765574669546,0.0775811838671542,0.0,0.0,0.048498394771238386,0.0,0.0,0.0,0.0,0.0433910081418624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048498394771238386,0.0,0.0,0.0,0.0433910081418624,0.5839439935763584,0.0,0.09188940291310078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048498394771238386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433910081418624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048498394771238386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.57403,1.38582,L-TA,0.997319964,0.043752063,0.058639965,R,1494.3,0.0437814067701591,0.0586792938347362,0.0,0.0,0.013303010676839463,0.0,0.0,0.0,0.0,0.08160286949721185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013303010676839463,0.0,0.0,0.0,0.08160286949721185,0.6070734686269552,0.0,0.09490588017405131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013303010676839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08160286949721185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013303010676839463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.06066,1.06066,L-TA,0.99790361,0.055459975,0.033355309,S,1500.4,0.0554890643046939,0.0333728041890378,0.0,0.0,0.02084653975479597,0.0,0.0,0.0,0.0,0.06219349666114117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02084653975479597,0.0,0.0,0.0,0.06219349666114117,0.6469933145814555,0.0,0.08304003641593714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02084653975479597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06219349666114117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02084653975479597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.38582,0.57403,L-TA,0.99838174,0.056599564,0.005512853,S,1542.1,0.0566224761077028,0.0055150846617436,0.0,0.0,0.04816749304934653,0.0,0.0,0.0,0.0,0.010276672045994367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04816749304934653,0.0,0.0,0.0,0.010276672045994367,0.7180558465692899,0.0,0.0584441650953409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04816749304934653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010276672045994367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04816749304934653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.5,1.84e-16,L-TA,0.998681595,0.046996669,-0.020649069,R,1546.3,0.0470121668234222,-0.0206558783256821,0.0,0.0,0.02483830759215682,0.0,0.0,0.0,0.0,0.03848676429606913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02483830759215682,0.0,0.0,0.0,0.03848676429606913,0.7218614048549394,0.0,0.06332507188822595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02483830759215682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03848676429606913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02483830759215682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.38582,-0.57403,L-TA,0.998757493,0.028113586,-0.041147244,S,1523.5,0.0281223229029344,-0.0411600313931432,0.0,0.0,0.011637784136303215,0.0,0.0,0.0,0.0,0.05239751349176375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011637784136303215,0.0,0.0,0.0,0.05239751349176375,0.732221025351429,0.0,0.06403529762806696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011637784136303215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05239751349176375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011637784136303215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.06066,-1.06066,L-TA,0.998597907,0.002825202,-0.052860565,S,1513.2,0.0028261928199755,-0.0528791036049283,0.0,0.0,0.04468026166526399,0.0,0.0,0.0,0.0,0.005265972837488746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04468026166526399,0.0,0.0,0.0,0.005265972837488746,0.755534800323725,0.0,0.049946234502752734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04468026166526399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005265972837488746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04468026166526399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
